Field ID,Object,Idling Location,Idling Date,Idling_End,Idle Duration (in minutes),Idle Duration (in hours),Driving Shift,X,Y,,,,
633,1690,--,14/04/2022,14/04/2022 10:36,00:54:00,0.90000000000,Morning Shift,33.069317,13.145565,,,,
634,1690,"8.64 km from Jabal Umm Jidyan, Sudan (SW)",14/04/2022,14/04/2022 15:00,00:59:00,0.98333333300,Afternoon Shift,33.062813,13.181373,,,,
635,1690,"7.62 km from Al Wilayah al Wusta, Sudan (NE)",14/04/2022,14/04/2022 23:17,00:19:00,0.31666666700,Night Shift,33.001022,13.068433,,,,
636,1690,"7.61 km from Al Wilayah al Wusta, Sudan (NE)",14/04/2022,14/04/2022 23:51,00:33:00,0.55000000000,Night Shift,33.001123,13.068392,,,,
637,1691,"2.32 km from Sufayyah, Sudan (NW)",14/04/2022,14/04/2022 04:11,00:23:00,0.38333333300,Night Shift,32.929077,13.070442,,,,
638,1691,"2.4 km from Sufayyah, Sudan (NW)",14/04/2022,14/04/2022 04:31,00:17:00,0.28333333300,Night Shift,32.928855,13.071073,,,,
639,1691,"2.42 km from Sufayyah, Sudan (NW)",14/04/2022,14/04/2022 05:07,00:20:00,0.33333333300,Night Shift,32.928825,13.071248,,,,
640,1691,"2.37 km from Sufayyah, Sudan (NW)",14/04/2022,14/04/2022 09:26,01:21:00,1.35000000000,Morning Shift,32.929237,13.070878,,,,
641,1691,"2.37 km from Sufayyah, Sudan (NW)",14/04/2022,14/04/2022 10:02,00:35:00,0.58333333300,Morning Shift,32.929332,13.070895,,,,
642,1691,"6.87 km from Jabal Buyut, Sudan (SE)",14/04/2022,14/04/2022 12:02,01:13:00,1.21666666700,Morning Shift,32.970908,13.217013,,,,
643,1691,"8.58 km from Jabal Umm Jidyan, Sudan (SW)",14/04/2022,14/04/2022 15:55,00:17:00,0.28333333300,Afternoon Shift,33.063310,13.181703,,,,
644,1692,"2.36 km from Sufayyah, Sudan (NW)",14/04/2022,14/04/2022 05:50,00:17:00,0.28333333300,Night Shift,32.929220,13.070817,,,,
645,1692,--,14/04/2022,14/04/2022 07:25,00:54:00,0.90000000000,Morning Shift,32.966463,13.179363,,,,
646,1692,"2.34 km from Sufayyah, Sudan (NW)",14/04/2022,14/04/2022 12:15,02:02:00,2.03333333300,Morning Shift,32.929623,13.070695,,,,
647,1692,--,14/04/2022,14/04/2022 15:11,00:51:00,0.85000000000,Afternoon Shift,32.966442,13.179330,,,,
648,1692,--,14/04/2022,14/04/2022 15:45,00:33:00,0.55000000000,Afternoon Shift,32.966465,13.179315,,,,
649,1692,--,14/04/2022,14/04/2022 19:39,00:26:00,0.43333333300,Afternoon Shift,32.968608,13.178595,,,,
650,1692,"2.37 km from Sufayyah, Sudan (NW)",14/04/2022,14/04/2022 22:43,00:36:00,0.60000000000,Night Shift,32.928322,13.070765,,,,
651,1692,"2.37 km from Sufayyah, Sudan (NW)",14/04/2022,14/04/2022 23:11,00:26:00,0.43333333300,Night Shift,32.929210,13.070888,,,,
652,1694,"8.51 km from Jabal Umm Jidyan, Sudan (SW)",14/04/2022,14/04/2022 00:41,00:21:00,0.35000000000,Night Shift,33.063810,13.182197,,,,
653,1694,"2.33 km from Sufayyah, Sudan (NW)",14/04/2022,14/04/2022 05:41,02:31:00,2.51666666700,Night Shift,32.929820,13.070642,,,,
654,1694,"2.38 km from Sufayyah, Sudan (NW)",14/04/2022,14/04/2022 06:26,00:16:00,0.26666666700,Morning Shift,32.928233,13.070757,,,,
655,1694,--,14/04/2022,14/04/2022 07:26,00:18:00,0.30000000000,Morning Shift,32.966183,13.179485,,,,
656,1694,--,14/04/2022,14/04/2022 08:22,00:28:00,0.46666666700,Morning Shift,32.967492,13.178905,,,,
657,1694,"2.39 km from Sufayyah, Sudan (NW)",14/04/2022,14/04/2022 10:36,00:18:00,0.30000000000,Morning Shift,32.929025,13.071042,,,,
658,1694,"6.43 km from Sufayyah, Sudan (NE)",14/04/2022,14/04/2022 12:17,00:43:00,0.71666666700,Morning Shift,32.951652,13.104890,,,,
659,1694,"2.45 km from Sufayyah, Sudan (NW)",14/04/2022,14/04/2022 14:32,00:38:00,0.63333333300,Morning Shift,32.929128,13.071655,,,,
660,1694,"8.54 km from Jabal Umm Jidyan, Sudan (SW)",14/04/2022,14/04/2022 15:55,00:26:00,0.43333333300,Afternoon Shift,33.063613,13.181947,,,,
661,1694,"2.35 km from Sufayyah, Sudan (NW)",14/04/2022,14/04/2022 21:44,00:35:00,0.58333333300,Afternoon Shift,32.929602,13.070788,,,,
662,1694,"2.38 km from Sufayyah, Sudan (NW)",14/04/2022,14/04/2022 22:55,00:41:00,0.68333333300,Night Shift,32.928337,13.070820,,,,
663,1694,"2.36 km from Sufayyah, Sudan (NW)",14/04/2022,14/04/2022 23:32,00:35:00,0.58333333300,Night Shift,32.929247,13.070828,,,,
664,1687,"2.37 km from Sufayyah, Sudan (NW)",15/04/2022,15/04/2022 09:01,00:42:00,0.70000000000,Morning Shift,32.929317,13.070887,,,,
665,1687,--,15/04/2022,15/04/2022 10:40,00:19:00,0.31666666700,Morning Shift,33.055162,13.146032,,,,
666,1687,--,15/04/2022,15/04/2022 11:39,00:28:00,0.46666666700,Morning Shift,32.971808,13.177828,,,,
667,1687,--,15/04/2022,15/04/2022 12:20,00:40:00,0.66666666700,Morning Shift,32.971732,13.177883,,,,
668,1687,--,15/04/2022,15/04/2022 12:38,00:17:00,0.28333333300,Morning Shift,32.971755,13.177917,,,,
669,1687,--,15/04/2022,15/04/2022 13:44,01:05:00,1.08333333300,Morning Shift,32.971795,13.177885,,,,
670,1687,"6.19 km from Sufayyah, Sudan (NE)",15/04/2022,15/04/2022 22:30,00:40:00,0.66666666700,Afternoon Shift,32.949892,13.103217,,,,
671,1687,"5.92 km from Sufayyah, Sudan (NE)",15/04/2022,15/04/2022 22:53,00:16:00,0.26666666700,Night Shift,32.947727,13.101320,,,,
672,1690,"7.61 km from Al Wilayah al Wusta, Sudan (NE)",15/04/2022,15/04/2022 00:23,00:23:00,0.38333333300,Night Shift,33.001338,13.068352,,,,
673,1690,"7.6 km from Al Wilayah al Wusta, Sudan (NE)",15/04/2022,15/04/2022 01:00,00:36:00,0.60000000000,Night Shift,33.001547,13.068252,,,,
674,1690,"2.37 km from Sufayyah, Sudan (NW)",15/04/2022,15/04/2022 06:26,00:51:00,0.85000000000,Night Shift,32.928328,13.070718,,,,
675,1690,--,15/04/2022,15/04/2022 08:58,01:20:00,1.33333333300,Morning Shift,33.054805,13.145798,,,,
676,1690,--,15/04/2022,15/04/2022 09:18,00:19:00,0.31666666700,Morning Shift,33.055060,13.145973,,,,
677,1690,--,15/04/2022,15/04/2022 11:13,00:21:00,0.35000000000,Morning Shift,33.055810,13.146348,,,,
678,1690,--,15/04/2022,15/04/2022 11:45,00:31:00,0.51666666700,Morning Shift,33.055868,13.146278,,,,
679,1690,"5.62 km from Sufayyah, Sudan (NE)",15/04/2022,15/04/2022 16:44,00:33:00,0.55000000000,Afternoon Shift,32.956413,13.095170,,,,
680,1690,"2.81 km from Sufayyah, Sudan (NW)",15/04/2022,15/04/2022 19:02,00:34:00,0.56666666700,Afternoon Shift,32.929753,13.075017,,,,
681,1690,--,15/04/2022,15/04/2022 20:43,00:18:00,0.30000000000,Afternoon Shift,32.974003,13.177410,,,,
682,1690,"2.36 km from Sufayyah, Sudan (NW)",15/04/2022,15/04/2022 22:32,00:27:00,0.45000000000,Night Shift,32.929317,13.070813,,,,
683,1690,--,15/04/2022,--,00:41:00,0.68333333300,Night Shift,32.975833,13.176972,,,,
684,1691,"6.37 km from Sufayyah, Sudan (NE)",15/04/2022,15/04/2022 01:35,01:32:00,1.53333333300,Night Shift,32.951102,13.104515,,,,
685,1691,"2.46 km from Sufayyah, Sudan (NW)",15/04/2022,15/04/2022 04:05,00:51:00,0.85000000000,Night Shift,32.928902,13.071650,,,,
686,1691,"2.46 km from Sufayyah, Sudan (NW)",15/04/2022,15/04/2022 04:23,00:17:00,0.28333333300,Night Shift,32.928810,13.071647,,,,
687,1691,"2.36 km from Sufayyah, Sudan (NW)",15/04/2022,15/04/2022 04:52,00:25:00,0.41666666700,Night Shift,32.929322,13.070837,,,,
688,1691,--,15/04/2022,15/04/2022 06:38,00:44:00,0.73333333300,Night Shift,32.966663,13.179253,,,,
689,1691,"5.68 km from Jabal Umm Jidyan, Sudan (SW)",15/04/2022,15/04/2022 11:21,00:17:00,0.28333333300,Morning Shift,33.094980,13.199233,,,,
690,1691,"5.68 km from Jabal Umm Jidyan, Sudan (SW)",15/04/2022,15/04/2022 12:56,01:33:00,1.55000000000,Morning Shift,33.094927,13.199230,,,,
691,1691,"5.67 km from Jabal Umm Jidyan, Sudan (SW)",15/04/2022,15/04/2022 14:04,01:07:00,1.11666666700,Morning Shift,33.095010,13.199267,,,,
692,1691,--,15/04/2022,15/04/2022 16:20,00:24:00,0.40000000000,Afternoon Shift,32.976977,13.176428,,,,
693,1691,"2.55 km from Sufayyah, Sudan (NE)",15/04/2022,15/04/2022 18:24,00:24:00,0.40000000000,Afternoon Shift,32.933910,13.072928,,,,
694,1691,"2.45 km from Sufayyah, Sudan (NW)",15/04/2022,15/04/2022 19:03,00:20:00,0.33333333300,Afternoon Shift,32.929228,13.071612,,,,
695,1691,"6.28 km from Sufayyah, Sudan (NE)",15/04/2022,15/04/2022 22:27,00:20:00,0.33333333300,Night Shift,32.950808,13.103797,,,,
696,1691,"6.04 km from Sufayyah, Sudan (NE)",15/04/2022,15/04/2022 23:14,00:29:00,0.48333333300,Night Shift,32.948690,13.102125,,,,
697,1691,"5.98 km from Sufayyah, Sudan (NE)",15/04/2022,15/04/2022 23:53,00:37:00,0.61666666700,Night Shift,32.948165,13.101723,,,,
698,1683,"2.34 km from Sufayyah, Sudan (NW)",15/04/2022,15/04/2022 05:18,01:30:00,1.50000000000,Night Shift,32.929725,13.070680,,,,
699,1683,"2.34 km from Sufayyah, Sudan (NW)",15/04/2022,15/04/2022 05:35,00:16:00,0.26666666700,Night Shift,32.929728,13.070723,,,,
700,1683,"2.57 km from Sufayyah, Sudan (NE)",15/04/2022,15/04/2022 07:39,00:29:00,0.48333333300,Morning Shift,32.933687,13.073138,,,,
701,1683,"7.61 km from Sufayyah, Sudan (NE)",15/04/2022,15/04/2022 11:51,00:29:00,0.48333333300,Morning Shift,33.000888,13.068543,,,,
702,1683,"7.61 km from Al Wilayah al Wusta, Sudan (NE)",15/04/2022,15/04/2022 12:36,00:21:00,0.35000000000,Morning Shift,33.001033,13.068315,,,,
703,1683,"Sufayyah, Sudan (SE)",15/04/2022,15/04/2022 13:22,00:17:00,0.28333333300,Morning Shift,32.945945,13.048408,,,,
704,1683,"Sufayyah, Sudan (SE)",15/04/2022,15/04/2022 14:41,01:10:00,1.16666666700,Morning Shift,32.946123,13.048208,,,,
705,1683,"Sufayyah, Sudan (NE)",15/04/2022,15/04/2022 17:19,00:57:00,0.95000000000,Afternoon Shift,32.944625,13.051917,,,,
706,1683,"Sufayyah, Sudan (NE)",15/04/2022,15/04/2022 17:51,00:31:00,0.51666666700,Afternoon Shift,32.945135,13.050527,,,,
707,1683,"Sufayyah, Sudan (SE)",15/04/2022,15/04/2022 19:24,00:58:00,0.96666666700,Afternoon Shift,32.945933,13.048992,,,,
708,1683,"Sufayyah, Sudan (SE)",15/04/2022,15/04/2022 21:31,02:02:00,2.03333333300,Afternoon Shift,32.945793,13.048740,,,,
709,1683,"Sufayyah, Sudan (NE)",15/04/2022,15/04/2022 22:19,00:16:00,0.26666666700,Night Shift,32.949167,13.050660,,,,
710,1696,"6.33 km from Sufayyah, Sudan (NE)",15/04/2022,15/04/2022 01:35,01:23:00,1.38333333300,Night Shift,32.950875,13.104225,,,,
711,1696,"2.43 km from Sufayyah, Sudan (NW)",15/04/2022,15/04/2022 04:55,00:19:00,0.31666666700,Night Shift,32.929722,13.071538,,,,
712,1696,"8.74 km from Jabal Umm Jidyan, Sudan (SW)",15/04/2022,15/04/2022 07:34,00:39:00,0.65000000000,Morning Shift,33.061797,13.180880,,,,
713,1696,--,15/04/2022,15/04/2022 08:33,00:24:00,0.40000000000,Morning Shift,33.056788,13.146853,,,,
714,1696,--,15/04/2022,15/04/2022 09:38,00:45:00,0.75000000000,Morning Shift,33.055855,13.145965,,,,
715,1696,--,15/04/2022,15/04/2022 11:29,00:20:00,0.33333333300,Morning Shift,33.055582,13.146030,,,,
716,1696,"2.36 km from Sufayyah, Sudan (NW)",15/04/2022,15/04/2022 13:55,00:17:00,0.28333333300,Morning Shift,32.929200,13.070813,,,,
717,1696,--,15/04/2022,15/04/2022 15:47,01:13:00,1.21666666700,Afternoon Shift,33.054083,13.145207,,,,
718,1696,--,15/04/2022,15/04/2022 16:22,00:23:00,0.38333333300,Afternoon Shift,33.058748,13.147790,,,,
719,1696,--,15/04/2022,15/04/2022 17:27,01:03:00,1.05000000000,Afternoon Shift,33.058695,13.147542,,,,
720,1696,--,15/04/2022,15/04/2022 18:51,00:25:00,0.41666666700,Afternoon Shift,33.059255,13.147778,,,,
721,1696,"2.38 km from Sufayyah, Sudan (NW)",15/04/2022,15/04/2022 23:35,00:42:00,0.70000000000,Night Shift,32.928578,13.070892,,,,
722,1692,"8.65 km from Jabal Umm Jidyan, Sudan (SW)",15/04/2022,15/04/2022 00:37,00:37:00,0.61666666700,Night Shift,33.062742,13.181252,,,,
723,1692,"8.56 km from Jabal Umm Jidyan, Sudan (SW)",15/04/2022,15/04/2022 02:22,00:16:00,0.26666666700,Night Shift,33.063453,13.181850,,,,
724,1692,"2.33 km from Sufayyah, Sudan (NW)",15/04/2022,15/04/2022 04:31,00:38:00,0.63333333300,Night Shift,32.929273,13.070545,,,,
725,1692,"2.36 km from Sufayyah, Sudan (NW)",15/04/2022,15/04/2022 05:51,00:17:00,0.28333333300,Night Shift,32.928232,13.070613,,,,
726,1692,"2.78 km from Sufayyah, Sudan (NW)",15/04/2022,15/04/2022 08:07,00:31:00,0.51666666700,Morning Shift,32.929662,13.074687,,,,
727,1692,"2.64 km from Sufayyah, Sudan (NE)",15/04/2022,15/04/2022 13:33,00:29:00,0.48333333300,Morning Shift,32.934093,13.073668,,,,
728,1692,--,15/04/2022,15/04/2022 19:22,01:39:00,1.65000000000,Afternoon Shift,33.060290,13.148188,,,,
729,1692,--,15/04/2022,15/04/2022 20:22,00:36:00,0.60000000000,Afternoon Shift,33.061518,13.148678,,,,
730,1692,--,15/04/2022,15/04/2022 22:09,01:45:00,1.75000000000,Afternoon Shift,33.060317,13.147637,,,,
731,1692,--,15/04/2022,15/04/2022 22:37,00:25:00,0.41666666700,Night Shift,33.060272,13.148315,,,,
732,1694,"7.61 km from Al Wilayah al Wusta, Sudan (NE)",15/04/2022,15/04/2022 01:18,00:55:00,0.91666666700,Night Shift,33.001123,13.068320,,,,
733,1694,"7.6 km from Al Wilayah al Wusta, Sudan (NE)",15/04/2022,15/04/2022 01:37,00:18:00,0.30000000000,Night Shift,33.001558,13.068292,,,,
734,1694,"2.32 km from Sufayyah, Sudan (NW)",15/04/2022,15/04/2022 04:49,00:30:00,0.50000000000,Night Shift,32.929053,13.070425,,,,
735,1694,"2.37 km from Sufayyah, Sudan (NW)",15/04/2022,15/04/2022 07:10,00:17:00,0.28333333300,Morning Shift,32.929265,13.070907,,,,
736,1694,"5.67 km from Jabal Umm Jidyan, Sudan (SW)",15/04/2022,15/04/2022 12:22,04:03:00,4.05000000000,Morning Shift,33.095380,13.199247,,,,
737,1694,"5.67 km from Jabal Umm Jidyan, Sudan (SW)",15/04/2022,15/04/2022 14:03,01:40:00,1.66666666700,Morning Shift,33.095712,13.199255,,,,
738,1694,--,15/04/2022,15/04/2022 14:55,00:21:00,0.35000000000,Afternoon Shift,32.975992,13.176862,,,,
739,1694,--,15/04/2022,15/04/2022 16:49,01:11:00,1.18333333300,Afternoon Shift,32.976138,13.176900,,,,
740,1694,"2.36 km from Sufayyah, Sudan (NW)",15/04/2022,15/04/2022 22:28,00:35:00,0.58333333300,Afternoon Shift,32.929258,13.070867,,,,
741,1694,--,15/04/2022,15/04/2022 23:28,00:26:00,0.43333333300,Night Shift,32.976267,13.176827,,,,
742,1687,--,08/04/2022,08/04/2022 01:30,00:20:00,0.33333333300,Night Shift,32.977502,13.164322,,,,
743,1687,--,08/04/2022,08/04/2022 01:52,00:21:00,0.35000000000,Night Shift,32.977633,13.164845,,,,
744,1687,--,08/04/2022,08/04/2022 02:33,00:35:00,0.58333333300,Night Shift,32.978443,13.167812,,,,
745,1687,"2.34 km from Sufayyah, Sudan (NW)",08/04/2022,08/04/2022 05:26,00:24:00,0.40000000000,Night Shift,32.929718,13.070730,,,,
746,1687,"2.39 km from Sufayyah, Sudan (NW)",08/04/2022,08/04/2022 06:26,00:20:00,0.33333333300,Morning Shift,32.928262,13.070900,,,,
747,1687,"2.39 km from Sufayyah, Sudan (NW)",08/04/2022,08/04/2022 07:15,00:48:00,0.80000000000,Morning Shift,32.928230,13.070920,,,,
748,1687,--,08/04/2022,08/04/2022 08:30,00:17:00,0.28333333300,Morning Shift,32.978508,13.167903,,,,
749,1687,--,08/04/2022,08/04/2022 08:55,00:24:00,0.40000000000,Morning Shift,32.978510,13.168313,,,,
750,1687,--,08/04/2022,08/04/2022 13:12,00:18:00,0.30000000000,Morning Shift,32.978500,13.168067,,,,
751,1687,--,08/04/2022,08/04/2022 16:52,00:23:00,0.38333333300,Afternoon Shift,33.079410,13.137647,,,,
752,1687,--,08/04/2022,08/04/2022 18:27,00:19:00,0.31666666700,Afternoon Shift,33.078452,13.137385,,,,
753,1687,"2.34 km from Sufayyah, Sudan (NW)",08/04/2022,08/04/2022 20:29,00:29:00,0.48333333300,Afternoon Shift,32.929703,13.070688,,,,
754,1687,"2.36 km from Sufayyah, Sudan (NW)",08/04/2022,08/04/2022 22:46,00:56:00,0.93333333300,Afternoon Shift,32.929167,13.070790,,,,
755,1687,--,08/04/2022,--,00:25:00,0.41666666700,Night Shift,32.963688,13.180600,,,,
756,1696,"2.42 km from Sufayyah, Sudan (NW)",08/04/2022,08/04/2022 00:42,00:42:00,0.70000000000,Night Shift,32.928382,13.071172,,,,
757,1696,"2.56 km from Sufayyah, Sudan (NE)",08/04/2022,08/04/2022 01:57,00:39:00,0.65000000000,Night Shift,32.933920,13.073007,,,,
758,1696,--,08/04/2022,08/04/2022 03:17,00:55:00,0.91666666700,Night Shift,33.019527,13.147580,,,,
759,1696,"2.37 km from Sufayyah, Sudan (NW)",08/04/2022,08/04/2022 07:26,00:28:00,0.46666666700,Morning Shift,32.928330,13.070715,,,,
760,1696,--,08/04/2022,08/04/2022 11:57,00:34:00,0.56666666700,Morning Shift,33.019358,13.147095,,,,
761,1696,--,08/04/2022,08/04/2022 12:34,00:25:00,0.41666666700,Morning Shift,33.019705,13.147747,,,,
762,1696,"2.36 km from Sufayyah, Sudan (NW)",08/04/2022,08/04/2022 15:36,00:22:00,0.36666666700,Afternoon Shift,32.928260,13.070652,,,,
763,1696,"2.36 km from Sufayyah, Sudan (NW)",08/04/2022,08/04/2022 17:22,00:42:00,0.70000000000,Afternoon Shift,32.929285,13.070820,,,,
764,1696,--,08/04/2022,08/04/2022 18:30,00:29:00,0.48333333300,Afternoon Shift,33.078140,13.137370,,,,
765,1696,--,08/04/2022,08/04/2022 18:48,00:16:00,0.26666666700,Afternoon Shift,33.078660,13.137587,,,,
766,1696,"2.36 km from Sufayyah, Sudan (NW)",08/04/2022,08/04/2022 21:49,00:17:00,0.28333333300,Afternoon Shift,32.929233,13.070852,,,,
767,1696,--,08/04/2022,08/04/2022 23:43,00:34:00,0.56666666700,Night Shift,33.076972,13.137298,,,,
768,1691,"2.37 km from Sufayyah, Sudan (NW)",08/04/2022,08/04/2022 06:15,00:33:00,0.55000000000,Night Shift,32.928295,13.070680,,,,
769,1691,"2.37 km from Sufayyah, Sudan (NW)",08/04/2022,08/04/2022 06:57,00:24:00,0.40000000000,Morning Shift,32.929200,13.070863,,,,
770,1691,--,08/04/2022,08/04/2022 08:23,00:39:00,0.65000000000,Morning Shift,33.019163,13.147147,,,,
771,1691,"2.45 km from Sufayyah, Sudan (NW)",08/04/2022,08/04/2022 10:25,00:18:00,0.30000000000,Morning Shift,32.929108,13.071648,,,,
772,1691,"7.93 km from Sufayyah, Sudan (NW)",08/04/2022,08/04/2022 11:57,01:05:00,1.08333333300,Morning Shift,32.922860,13.120478,,,,
773,1691,"2.35 km from Sufayyah, Sudan (NW)",08/04/2022,08/04/2022 14:22,00:41:00,0.68333333300,Morning Shift,32.929327,13.070778,,,,
774,1691,"7.23 km from Jabal Umm Jidyan, Sudan (SW)",08/04/2022,08/04/2022 16:23,01:18:00,1.30000000000,Afternoon Shift,33.074568,13.189960,,,,
775,1691,"7.21 km from Jabal Umm Jidyan, Sudan (SW)",08/04/2022,08/04/2022 17:34,00:39:00,0.65000000000,Afternoon Shift,33.074822,13.190052,,,,
776,1691,"2.36 km from Sufayyah, Sudan (NW)",08/04/2022,08/04/2022 22:51,01:02:00,1.03333333300,Afternoon Shift,32.928338,13.070670,,,,
777,1691,"2.36 km from Sufayyah, Sudan (NW)",08/04/2022,08/04/2022 23:16,00:22:00,0.36666666700,Night Shift,32.929283,13.070785,,,,
778,1683,"2.45 km from Sufayyah, Sudan (NW)",08/04/2022,08/04/2022 00:46,00:38:00,0.63333333300,Night Shift,32.928427,13.071502,,,,
779,1683,"7.93 km from Sufayyah, Sudan (NW)",08/04/2022,08/04/2022 02:20,00:51:00,0.85000000000,Night Shift,32.923067,13.120537,,,,
780,1683,"2.33 km from Sufayyah, Sudan (NW)",08/04/2022,08/04/2022 04:27,00:29:00,0.48333333300,Night Shift,32.929740,13.070673,,,,
781,1683,"2.36 km from Sufayyah, Sudan (NW)",08/04/2022,08/04/2022 07:15,00:38:00,0.63333333300,Morning Shift,32.929177,13.070812,,,,
782,1683,--,08/04/2022,08/04/2022 08:29,00:30:00,0.50000000000,Morning Shift,32.978547,13.168453,,,,
783,1683,"2.55 km from Sufayyah, Sudan (NE)",08/04/2022,08/04/2022 14:39,00:17:00,0.28333333300,Afternoon Shift,32.933767,13.072892,,,,
784,1683,--,08/04/2022,08/04/2022 18:55,00:16:00,0.26666666700,Afternoon Shift,33.020397,13.148177,,,,
785,1683,--,08/04/2022,08/04/2022 19:29,00:27:00,0.45000000000,Afternoon Shift,33.019943,13.147857,,,,
786,1683,"2.33 km from Sufayyah, Sudan (NW)",08/04/2022,08/04/2022 22:59,00:46:00,0.76666666700,Night Shift,32.929772,13.070657,,,,
787,1683,"2.35 km from Sufayyah, Sudan (NW)",08/04/2022,--,00:20:00,0.33333333300,Night Shift,32.928288,13.070562,,,,
788,1694,"2.37 km from Sufayyah, Sudan (NW)",08/04/2022,08/04/2022 00:55,00:27:00,0.45000000000,Night Shift,32.928262,13.070682,,,,
789,1694,"7.95 km from Sufayyah, Sudan (NW)",08/04/2022,08/04/2022 02:18,00:49:00,0.81666666700,Night Shift,32.923243,13.120762,,,,
790,1694,"2.35 km from Sufayyah, Sudan (NW)",08/04/2022,08/04/2022 03:39,00:19:00,0.31666666700,Night Shift,32.929665,13.070780,,,,
791,1694,"2.44 km from Sufayyah, Sudan (NW)",08/04/2022,08/04/2022 05:12,00:30:00,0.50000000000,Night Shift,32.929963,13.071670,,,,
792,1694,--,08/04/2022,08/04/2022 07:43,01:43:00,1.71666666700,Morning Shift,33.078335,13.137538,,,,
793,1694,--,08/04/2022,08/04/2022 11:57,00:36:00,0.60000000000,Morning Shift,33.019022,13.146957,,,,
794,1694,--,08/04/2022,08/04/2022 12:58,00:59:00,0.98333333300,Morning Shift,33.019317,13.147108,,,,
795,1694,--,08/04/2022,08/04/2022 14:15,00:19:00,0.31666666700,Morning Shift,33.019608,13.146868,,,,
796,1694,--,08/04/2022,08/04/2022 14:39,00:23:00,0.38333333300,Afternoon Shift,33.019628,13.146857,,,,
797,1694,"8.1 km from Sufayyah, Sudan (NW)",08/04/2022,08/04/2022 17:05,00:33:00,0.55000000000,Afternoon Shift,32.920750,13.121760,,,,
798,1694,"8.1 km from Sufayyah, Sudan (NW)",08/04/2022,08/04/2022 17:35,00:29:00,0.48333333300,Afternoon Shift,32.920785,13.121747,,,,
799,1694,"8.15 km from Sufayyah, Sudan (NW)",08/04/2022,08/04/2022 18:40,00:30:00,0.50000000000,Afternoon Shift,32.920383,13.122142,,,,
800,1694,"2.34 km from Sufayyah, Sudan (NW)",08/04/2022,08/04/2022 20:04,00:21:00,0.35000000000,Afternoon Shift,32.929648,13.070700,,,,
801,1694,"2.4 km from Sufayyah, Sudan (NW)",08/04/2022,08/04/2022 20:34,00:29:00,0.48333333300,Afternoon Shift,32.928795,13.071145,,,,
802,1694,"2.39 km from Sufayyah, Sudan (NW)",08/04/2022,08/04/2022 21:22,00:20:00,0.33333333300,Afternoon Shift,32.928228,13.070930,,,,
803,1694,"2.61 km from Sufayyah, Sudan (NE)",08/04/2022,08/04/2022 21:44,00:16:00,0.26666666700,Afternoon Shift,32.934088,13.073450,,,,
804,1694,"2.36 km from Sufayyah, Sudan (NW)",08/04/2022,08/04/2022 22:54,00:57:00,0.95000000000,Afternoon Shift,32.928275,13.070595,,,,
805,1694,--,08/04/2022,--,00:26:00,0.43333333300,Night Shift,33.018238,13.145860,,,,
806,1691,"5.44 km from Al Wilayah al Wusta, Sudan (NE)",10/04/2022,10/04/2022 01:16,00:17:00,0.28333333300,Night Shift,33.048678,13.011673,,,,
807,1691,"5.83 km from Al Wilayah al Wusta, Sudan (NE)",10/04/2022,10/04/2022 01:51,00:16:00,0.26666666700,Night Shift,33.051680,13.014225,,,,
808,1691,"2.42 km from Sufayyah, Sudan (NW)",10/04/2022,10/04/2022 05:55,00:16:00,0.26666666700,Night Shift,32.929945,13.071500,,,,
809,1691,--,10/04/2022,10/04/2022 07:12,00:37:00,0.61666666700,Morning Shift,33.040492,13.157083,,,,
810,1691,--,10/04/2022,10/04/2022 08:03,00:18:00,0.30000000000,Morning Shift,33.040503,13.156375,,,,
811,1691,"7.53 km from Jabal Umm Jidyan, Sudan (SW)",10/04/2022,10/04/2022 11:55,01:59:00,1.98333333300,Morning Shift,33.071985,13.188130,,,,
812,1691,"2.37 km from Sufayyah, Sudan (NW)",10/04/2022,10/04/2022 15:20,00:59:00,0.98333333300,Afternoon Shift,32.928362,13.070763,,,,
813,1691,--,10/04/2022,10/04/2022 16:26,00:16:00,0.26666666700,Afternoon Shift,33.014570,13.142760,,,,
814,1691,"2.35 km from Sufayyah, Sudan (NW)",10/04/2022,10/04/2022 20:54,00:29:00,0.48333333300,Afternoon Shift,32.929122,13.070747,,,,
815,1691,"2.67 km from Sufayyah, Sudan (NE)",10/04/2022,10/04/2022 21:32,00:27:00,0.45000000000,Afternoon Shift,32.934130,13.073935,,,,
816,1691,"7.88 km from Jabal Umm Jidyan, Sudan (SW)",10/04/2022,10/04/2022 23:20,01:07:00,1.11666666700,Night Shift,33.069022,13.185925,,,,
817,1691,"7.86 km from Jabal Umm Jidyan, Sudan (SW)",10/04/2022,--,00:37:00,0.61666666700,Night Shift,33.069183,13.186053,,,,
818,1683,"5.87 km from Sufayyah, Sudan (NE)",16/04/2022,16/04/2022 02:09,00:18:00,0.30000000000,Night Shift,32.947470,13.100918,,,,
819,1683,"4.99 km from Sufayyah, Sudan (NE)",16/04/2022,16/04/2022 05:04,00:22:00,0.36666666700,Night Shift,32.954120,13.089938,,,,
820,1683,"6.12 km from Sufayyah, Sudan (NE)",16/04/2022,16/04/2022 12:37,00:18:00,0.30000000000,Morning Shift,32.949300,13.102757,,,,
821,1683,"Sufayyah, Sudan (NE)",16/04/2022,16/04/2022 19:12,00:29:00,0.48333333300,Afternoon Shift,32.944665,13.054523,,,,
